name: hatchback_-40_20_0_20_40_0_40_400---gt: [ True, -40, 94, 119]---predictions: [0.99, -41, 93, 119]
name: hybrid_-40_40_0_40_20_360_20_400---gt: [ True, -40, 103, 88]---predictions: [0.99, -40, 104, 88]
name: hybrid_-20_0_0_20_20_160_60_400---gt: [ True, -20, 126, 54]---predictions: [1.00, -21, 124, 55]
name: hatchback_-40_40_0_20_0_40_60_450---gt: [ True, -40, 126, 132]---predictions: [0.99, -41, 128, 132]
name: suv_-20_0_0_0_40_240_80_450---gt: [ True, -20, 88, 71]---predictions: [1.00, -20, 90, 71]
name: sedan2door_-20_40_-40_20_40_80_20_400---gt: [ True, -20, 144, 84]---predictions: [1.00, -20, 150, 85]
name: suv_0_40_0_0_40_240_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-40_40_-40_20_20_80_80_450---gt: [ True, -40, 143, 128]---predictions: [0.99, -38, 140, 129]
name: sedan2door_-40_0_-20_0_20_240_80_400---gt: [ True, -40, 79, 65]---predictions: [0.99, -42, 85, 65]
name: suv_-20_40_-20_0_0_360_40_450---gt: [ True, -20, 100, 109]---predictions: [0.99, -18, 98, 109]
name: sedan2door_0_20_-40_0_0_120_20_400---gt: [ False, 0, 144, 73]---predictions: [0.00, 0, 144, 73]
name: hatchback_-40_40_0_40_40_320_60_450---gt: [ True, -40, 75, 116]---predictions: [0.99, -42, 82, 116]
name: sedan4door_-40_0_-40_20_20_40_20_400---gt: [ True, -40, 131, 90]---predictions: [1.00, -40, 130, 91]
name: hybrid_-20_0_-20_40_40_0_40_400---gt: [ True, -20, 105, 108]---predictions: [0.99, -20, 104, 108]
name: suv_0_40_-40_0_40_120_20_450---gt: [ False, 0, 143, 70]---predictions: [0.00, 0, 144, 71]
name: sedan4door_0_40_0_40_0_360_20_450---gt: [ True, 0, 102, 90]---predictions: [1.00, 0, 96, 90]
name: sedan4door_-40_20_-20_0_0_0_40_400---gt: [ True, -40, 99, 126]---predictions: [0.99, -40, 97, 127]
name: suv_-20_40_-40_40_20_360_20_450---gt: [ True, -20, 100, 85]---predictions: [1.00, -16, 100, 86]
name: sedan2door_0_0_-20_0_20_80_20_450---gt: [ True, 0, 134, 82]---predictions: [1.00, -1, 137, 82]
name: hybrid_0_20_0_20_40_40_80_400---gt: [ True, 0, 123, 132]---predictions: [1.00, -1, 119, 133]
name: sedan4door_0_40_0_20_20_280_20_400---gt: [ True, 0, 87, 70]---predictions: [1.00, -1, 73, 70]
name: suv_-20_40_-40_40_40_160_40_450---gt: [ False, -20, 127, 57]---predictions: [0.00, -20, 127, 57]
name: sedan4door_0_20_-40_0_20_320_80_400---gt: [ True, 0, 88, 125]---predictions: [1.00, -1, 87, 126]
name: hatchback_-40_20_-20_0_20_40_60_400---gt: [ True, -40, 129, 136]---predictions: [0.99, -41, 130, 136]
name: suv_-40_0_0_0_40_0_60_400---gt: [ True, -40, 95, 147]---predictions: [0.99, -39, 95, 147]
name: suv_-40_0_0_0_0_160_20_450---gt: [ False, -40, 137, 67]---predictions: [0.00, -40, 138, 68]
name: sedan2door_0_20_-20_20_40_120_80_450---gt: [ True, 0, 134, 94]---predictions: [1.00, -1, 134, 94]
name: sedan2door_-20_20_-40_0_20_360_40_400---gt: [ True, -20, 107, 116]---predictions: [1.00, -19, 113, 116]
name: sedan2door_-40_20_0_0_0_360_40_450---gt: [ True, -40, 106, 126]---predictions: [0.98, -41, 108, 126]
name: suv_-40_20_0_20_0_200_60_450---gt: [ True, -40, 108, 47]---predictions: [1.00, -40, 106, 48]
name: suv_-20_20_-20_40_20_320_60_400---gt: [ True, -20, 73, 115]---predictions: [1.00, -18, 76, 116]
name: sedan4door_-40_0_-40_0_40_360_80_450---gt: [ True, -40, 101, 156]---predictions: [0.99, -41, 97, 156]
name: suv_-40_40_-20_0_20_360_80_450---gt: [ True, -40, 98, 158]---predictions: [0.98, -40, 101, 158]
name: hatchback_0_0_-40_20_0_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-40_40_-40_20_20_40_40_400---gt: [ True, -40, 134, 106]---predictions: [1.00, -40, 135, 107]
name: hatchback_-40_20_-40_0_0_120_60_450---gt: [ True, -40, 148, 82]---predictions: [1.00, -41, 155, 82]
name: suv_-20_0_-20_20_40_80_80_400---gt: [ True, -20, 148, 125]---predictions: [0.99, -19, 150, 126]
name: sedan2door_-20_40_-20_20_20_320_20_450---gt: [ True, -20, 88, 93]---predictions: [1.00, -20, 81, 94]
name: sedan2door_-20_40_-20_40_0_200_80_450---gt: [ True, -20, 104, 64]---predictions: [1.00, -20, 104, 65]
name: sedan2door_0_0_-20_0_40_160_60_400---gt: [ True, 0, 138, 65]---predictions: [1.00, -1, 142, 65]
name: sedan2door_-20_20_-20_0_0_40_40_400---gt: [ True, -20, 132, 109]---predictions: [1.00, -20, 133, 109]
name: sedan2door_-40_0_-20_20_0_40_40_450---gt: [ True, -40, 135, 115]---predictions: [0.99, -41, 136, 115]
name: suv_0_20_-20_40_0_320_40_400---gt: [ True, 0, 85, 91]---predictions: [1.00, 0, 73, 92]
name: sedan2door_-40_0_-40_20_40_280_80_450---gt: [ True, -40, 72, 105]---predictions: [0.99, -42, 71, 106]
name: sedan2door_0_20_-20_20_0_360_80_400---gt: [ True, 0, 107, 143]---predictions: [0.99, -1, 112, 144]
name: hybrid_0_0_-40_20_0_240_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_0_20_0_40_20_360_40_400---gt: [ True, 0, 100, 101]---predictions: [1.00, 0, 97, 102]
name: sedan4door_-20_20_-40_0_20_320_40_400---gt: [ True, -20, 80, 106]---predictions: [1.00, -21, 84, 107]
name: sedan2door_0_0_0_0_0_320_20_400---gt: [ True, 0, 93, 88]---predictions: [1.00, 0, 89, 88]
name: suv_-40_20_-20_0_20_200_60_450---gt: [ True, -40, 108, 47]---predictions: [1.00, -39, 105, 48]
name: hybrid_-20_20_-40_0_0_80_60_400---gt: [ True, -20, 144, 98]---predictions: [1.00, -20, 142, 98]
name: sedan4door_-20_40_0_20_40_0_40_400---gt: [ True, -20, 102, 114]---predictions: [1.00, -18, 105, 114]
name: sedan2door_-20_0_-20_40_0_40_80_450---gt: [ True, -20, 130, 140]---predictions: [0.99, -21, 135, 141]
name: hybrid_-40_20_0_0_20_0_80_450---gt: [ True, -40, 105, 153]---predictions: [0.99, -43, 107, 153]
name: sedan4door_-20_20_-20_20_40_240_80_450---gt: [ True, -20, 89, 77]---predictions: [1.00, -18, 91, 78]
name: hatchback_-20_40_0_20_0_360_60_450---gt: [ True, -20, 101, 128]---predictions: [1.00, -18, 100, 129]
name: sedan2door_0_40_-40_0_0_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-20_20_0_20_40_160_60_400---gt: [ True, -20, 128, 57]---predictions: [1.00, -20, 131, 57]
name: hybrid_0_20_-20_40_0_120_60_400---gt: [ True, 0, 135, 74]---predictions: [1.00, -1, 130, 74]
name: hatchback_0_0_0_40_40_80_20_450---gt: [ True, 0, 133, 79]---predictions: [1.00, 0, 133, 79]
name: sedan4door_-40_20_-40_0_20_120_60_400---gt: [ True, -40, 154, 76]---predictions: [0.99, -41, 154, 76]
name: suv_-20_0_-40_20_40_80_20_400---gt: [ True, -20, 145, 77]---predictions: [1.00, -16, 139, 77]
name: hybrid_-20_0_0_40_0_160_80_400---gt: [ True, -20, 127, 63]---predictions: [1.00, -21, 130, 64]
name: sedan2door_0_20_-40_40_0_160_60_450---gt: [ True, 0, 135, 71]---predictions: [1.00, 0, 134, 71]
name: sedan2door_-20_20_-20_0_40_280_20_400---gt: [ True, -20, 77, 88]---predictions: [1.00, -19, 73, 88]
name: hybrid_-40_40_-40_0_20_120_40_400---gt: [ False, -40, 144, 63]---predictions: [0.00, -40, 145, 64]
name: suv_-40_20_-40_0_20_0_80_400---gt: [ True, -40, 96, 167]---predictions: [0.99, -42, 94, 168]
name: hybrid_-40_40_0_20_40_320_60_450---gt: [ True, -40, 81, 119]---predictions: [1.00, -41, 81, 119]
name: sedan4door_-20_0_0_0_40_0_40_450---gt: [ True, -20, 103, 114]---predictions: [1.00, -19, 101, 114]
name: sedan4door_-40_40_0_40_20_120_80_400---gt: [ True, -40, 155, 87]---predictions: [1.00, -41, 163, 88]
name: suv_-20_40_-40_0_0_200_60_450---gt: [ True, -20, 108, 53]---predictions: [1.00, -20, 113, 53]
name: hybrid_-20_40_-20_0_20_0_20_450---gt: [ True, -20, 106, 89]---predictions: [1.00, -20, 106, 90]
name: hybrid_-40_0_-20_40_20_40_60_400---gt: [ True, -40, 135, 131]---predictions: [0.98, -41, 139, 131]
name: suv_-20_20_0_20_0_120_40_450---gt: [ False, -20, 142, 67]---predictions: [0.00, -20, 142, 68]
name: hybrid_-40_0_-20_40_20_240_60_450---gt: [ True, -40, 87, 73]---predictions: [1.00, -42, 85, 73]
name: hybrid_-20_20_-20_40_40_200_20_400---gt: [ False, -20, 111, 68]---predictions: [0.00, -20, 111, 68]
name: suv_-40_0_-20_20_0_160_20_450---gt: [ False, -40, 137, 67]---predictions: [0.00, -40, 138, 68]
name: hybrid_-40_0_0_20_0_80_80_450---gt: [ True, -40, 145, 119]---predictions: [0.99, -43, 148, 120]
name: hybrid_-40_40_-40_0_40_360_60_400---gt: [ True, -40, 103, 141]---predictions: [0.99, -40, 103, 141]
name: sedan2door_-20_0_-40_0_40_160_60_400---gt: [ True, -20, 127, 60]---predictions: [1.00, -20, 130, 61]
name: hatchback_-20_20_-40_40_0_200_20_400---gt: [ False, -20, 118, 76]---predictions: [0.00, -20, 119, 76]
name: hatchback_-20_40_-20_20_20_200_20_400---gt: [ False, -20, 119, 76]---predictions: [0.00, -20, 119, 76]
name: hatchback_0_20_-40_40_40_160_20_450---gt: [ False, 0, 128, 81]---predictions: [0.00, 0, 128, 81]
name: sedan2door_-40_20_0_40_0_200_20_400---gt: [ False, -40, 107, 75]---predictions: [0.00, -40, 107, 75]
name: sedan4door_0_0_-40_40_20_40_20_400---gt: [ True, 0, 120, 89]---predictions: [1.00, -1, 128, 90]
name: hatchback_-40_40_0_20_0_320_40_400---gt: [ True, -40, 71, 104]---predictions: [0.99, -41, 79, 105]
name: sedan2door_-20_40_-20_20_20_120_80_400---gt: [ True, -20, 147, 84]---predictions: [1.00, -21, 146, 84]
name: suv_-20_20_-20_0_20_200_80_450---gt: [ True, -20, 109, 59]---predictions: [0.99, -19, 109, 59]
name: hatchback_0_40_-20_0_0_0_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 0, 106, 117]
name: suv_-20_40_0_40_0_320_20_450---gt: [ True, -20, 84, 84]---predictions: [1.00, -21, 79, 84]
name: hybrid_-20_0_0_20_40_40_80_450---gt: [ True, -20, 126, 136]---predictions: [1.00, -20, 130, 137]
name: hatchback_-40_20_-20_0_0_120_40_400---gt: [ False, -40, 151, 68]---predictions: [0.00, -40, 152, 69]
name: suv_-20_0_-40_20_20_120_60_400---gt: [ True, -20, 151, 73]---predictions: [1.00, -20, 161, 73]
name: sedan4door_-20_0_-40_40_0_320_80_450---gt: [ True, -20, 85, 129]---predictions: [1.00, -18, 86, 129]
name: hybrid_0_20_0_20_0_240_80_400---gt: [ True, 0, 92, 78]---predictions: [1.00, -1, 96, 78]
name: suv_-20_0_-20_20_20_80_80_400---gt: [ True, -20, 148, 125]---predictions: [0.99, -19, 154, 126]
name: sedan4door_0_0_-40_20_40_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_0_40_0_0_40_360_80_450---gt: [ True, 0, 107, 138]---predictions: [1.00, -1, 110, 139]
name: sedan2door_-40_20_-40_40_20_120_60_400---gt: [ True, -40, 153, 74]---predictions: [0.99, -40, 157, 74]
name: hatchback_-20_40_-20_0_40_240_60_400---gt: [ True, -20, 90, 65]---predictions: [1.00, -19, 94, 65]
name: hybrid_-20_0_-40_40_0_360_20_400---gt: [ True, -20, 105, 85]---predictions: [1.00, -18, 102, 85]
name: hybrid_-20_0_-40_40_20_0_20_450---gt: [ True, -20, 106, 89]---predictions: [1.00, -20, 110, 90]
name: hybrid_-40_20_0_0_0_120_20_450---gt: [ False, -40, 137, 68]---predictions: [0.00, -40, 138, 69]
name: hybrid_-40_20_0_0_20_160_20_400---gt: [ False, -40, 124, 65]---predictions: [0.00, -40, 124, 65]
name: hatchback_-40_0_0_0_0_120_60_400---gt: [ True, -40, 154, 77]---predictions: [1.00, -42, 156, 77]
name: sedan4door_0_20_-20_0_0_360_60_400---gt: [ True, 0, 101, 120]---predictions: [1.00, 0, 101, 120]
name: hatchback_-40_20_-20_0_0_160_20_400---gt: [ False, -40, 134, 72]---predictions: [0.00, -40, 135, 72]
name: suv_0_20_-40_40_40_40_40_450---gt: [ True, 0, 119, 102]---predictions: [1.00, -1, 108, 102]
name: sedan2door_-40_40_-40_40_0_0_80_400---gt: [ True, -40, 105, 168]---predictions: [0.99, -40, 106, 169]
name: hybrid_-20_20_-20_0_20_320_80_450---gt: [ True, -20, 88, 129]---predictions: [1.00, -21, 94, 129]
name: hatchback_-40_20_0_40_0_320_60_450---gt: [ True, -40, 75, 116]---predictions: [0.99, -42, 81, 116]
name: hybrid_0_0_-20_0_0_80_80_450---gt: [ True, 0, 133, 114]---predictions: [1.00, 0, 132, 114]
name: sedan4door_-40_40_0_0_40_120_40_400---gt: [ False, -40, 151, 69]---predictions: [0.00, -40, 152, 69]
name: sedan4door_-40_20_-20_40_20_240_40_400---gt: [ False, -40, 82, 62]---predictions: [0.00, -40, 83, 63]
name: hatchback_-40_0_-40_40_40_0_60_400---gt: [ True, -40, 94, 140]---predictions: [0.99, -40, 95, 140]
name: sedan2door_0_0_-40_20_20_360_80_450---gt: [ True, 0, 107, 138]---predictions: [1.00, 0, 104, 139]
name: suv_0_40_0_20_0_160_40_450---gt: [ False, 0, 136, 63]---predictions: [0.00, 0, 137, 63]
name: sedan4door_0_40_-20_0_40_80_40_450---gt: [ True, 0, 135, 92]---predictions: [1.00, -1, 142, 92]
name: sedan2door_-40_40_0_40_0_40_60_450---gt: [ True, -40, 135, 135]---predictions: [0.99, -42, 139, 135]
name: sedan2door_-40_0_-20_20_40_200_80_450---gt: [ True, -40, 107, 59]---predictions: [0.99, -41, 109, 59]
name: hatchback_-40_0_-20_20_20_160_60_400---gt: [ True, -40, 136, 54]---predictions: [1.00, -41, 142, 54]
name: sedan2door_0_20_-20_0_40_280_80_400---gt: [ True, 0, 81, 105]---predictions: [1.00, -1, 78, 105]
name: sedan2door_-20_40_0_40_20_240_80_450---gt: [ True, -20, 86, 79]---predictions: [0.99, -19, 87, 80]
name: suv_-40_20_-20_20_20_40_80_400---gt: [ True, -40, 133, 170]---predictions: [0.99, -42, 131, 170]
name: sedan2door_0_40_-20_20_20_120_40_400---gt: [ False, 0, 147, 78]---predictions: [0.00, 0, 147, 78]
name: hatchback_-20_20_-20_20_0_280_80_450---gt: [ True, -20, 82, 97]---predictions: [0.99, -19, 81, 98]
name: suv_0_20_-20_40_20_0_60_450---gt: [ True, 0, 100, 119]---predictions: [1.00, 0, 100, 119]
name: sedan2door_-20_0_0_0_0_80_60_450---gt: [ True, -20, 143, 103]---predictions: [0.99, -20, 144, 104]
name: sedan4door_-40_0_-20_0_20_320_60_450---gt: [ True, -40, 74, 123]---predictions: [1.00, -40, 76, 124]
name: hybrid_-20_20_-20_0_0_120_80_450---gt: [ True, -20, 138, 90]---predictions: [1.00, -21, 139, 90]
name: sedan4door_-20_0_0_20_20_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-40_20_0_0_0_200_80_400---gt: [ True, -40, 109, 41]---predictions: [1.00, -40, 109, 41]
name: hatchback_-20_0_0_40_20_320_20_450---gt: [ True, -20, 86, 90]---predictions: [1.00, -21, 84, 90]
name: sedan4door_-40_20_-40_0_0_240_20_450---gt: [ False, -40, 82, 65]---predictions: [0.00, -40, 82, 66]
name: sedan2door_-40_20_-40_40_0_200_80_400---gt: [ True, -40, 107, 51]---predictions: [0.99, -42, 106, 52]
name: hatchback_-40_0_-40_20_40_320_80_400---gt: [ True, -40, 71, 133]---predictions: [0.99, -42, 68, 133]
name: sedan2door_-40_20_0_20_0_0_40_450---gt: [ True, -40, 106, 126]---predictions: [0.98, -40, 109, 126]
name: hybrid_0_20_-40_20_40_120_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_20_-20_20_20_280_80_400---gt: [ True, -20, 78, 95]---predictions: [0.99, -19, 78, 96]
name: hatchback_0_0_-20_0_40_0_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 0, 98, 117]
name: hatchback_-40_40_-40_20_0_80_60_400---gt: [ True, -40, 150, 110]---predictions: [0.99, -42, 151, 110]
name: hybrid_0_0_-20_40_40_120_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-40_20_0_20_20_80_40_400---gt: [ True, -40, 151, 97]---predictions: [1.00, -43, 155, 98]
name: hatchback_-20_0_-20_20_40_240_80_400---gt: [ True, -20, 89, 69]---predictions: [0.99, -20, 93, 69]
name: sedan2door_0_0_-20_0_20_160_40_400---gt: [ False, 0, 135, 64]---predictions: [0.00, 0, 136, 64]
name: sedan4door_-40_0_-20_40_0_240_40_400---gt: [ False, -40, 82, 62]---predictions: [0.00, -40, 83, 63]
name: hybrid_-40_40_0_20_20_320_80_400---gt: [ True, -40, 77, 137]---predictions: [0.99, -40, 77, 138]
name: suv_0_20_0_20_40_40_60_450---gt: [ True, 0, 120, 119]---predictions: [1.00, 0, 115, 120]
name: sedan4door_0_0_-20_0_40_280_60_450---gt: [ True, 0, 87, 94]---predictions: [1.00, 0, 90, 95]
name: sedan4door_-40_0_-40_20_40_320_40_450---gt: [ True, -40, 75, 111]---predictions: [1.00, -41, 73, 112]
name: sedan2door_-40_0_-20_20_20_240_40_450---gt: [ False, -40, 85, 74]---predictions: [0.00, -40, 85, 74]
name: hybrid_0_20_-20_0_0_0_60_450---gt: [ True, 0, 106, 116]---predictions: [1.00, 0, 101, 116]
name: sedan2door_-20_20_-20_40_40_0_40_400---gt: [ True, -20, 107, 116]---predictions: [0.99, -19, 113, 116]
name: suv_-20_40_-20_20_40_0_40_400---gt: [ True, -20, 98, 108]---predictions: [0.99, -19, 99, 109]
name: hybrid_-20_0_0_40_0_80_20_400---gt: [ True, -20, 140, 82]---predictions: [0.99, -21, 145, 82]
name: suv_-20_20_-20_40_20_200_20_400---gt: [ False, -20, 117, 69]---predictions: [0.00, -20, 117, 70]
name: hatchback_-40_0_-40_0_20_160_80_400---gt: [ True, -40, 140, 60]---predictions: [1.00, -40, 144, 60]
name: hatchback_-40_40_-20_0_40_120_40_400---gt: [ False, -40, 151, 68]---predictions: [0.00, -40, 152, 69]
name: suv_-40_40_-20_40_20_200_20_400---gt: [ False, -40, 117, 69]---predictions: [0.00, -40, 117, 70]
name: hatchback_-20_0_-40_0_20_240_40_450---gt: [ False, -20, 93, 68]---predictions: [0.00, -20, 93, 68]
name: hatchback_-20_40_-40_20_0_280_60_400---gt: [ True, -20, 80, 88]---predictions: [1.00, -21, 76, 88]
name: hatchback_-40_0_-20_20_20_40_80_400---gt: [ True, -40, 129, 163]---predictions: [0.98, -42, 134, 163]
name: suv_-20_20_-20_20_40_120_20_400---gt: [ False, -20, 144, 61]---predictions: [0.00, -20, 145, 61]
name: sedan4door_0_40_0_40_40_240_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-40_40_0_0_0_0_20_450---gt: [ True, -40, 101, 97]---predictions: [0.99, -41, 93, 98]
name: sedan4door_-20_20_-40_0_40_200_20_450---gt: [ False, -20, 115, 79]---predictions: [0.00, -20, 115, 80]
name: sedan2door_-20_0_-40_0_40_40_20_450---gt: [ True, -20, 128, 94]---predictions: [1.00, -22, 131, 94]
name: sedan2door_0_40_-20_0_20_360_80_400---gt: [ True, 0, 107, 143]---predictions: [1.00, -1, 107, 144]
name: sedan4door_-20_40_-40_40_0_200_60_400---gt: [ True, -20, 106, 53]---predictions: [0.99, -17, 99, 54]
name: suv_-20_0_0_0_20_320_60_450---gt: [ True, -20, 80, 115]---predictions: [1.00, -18, 76, 115]
name: sedan4door_-40_20_-20_0_40_280_20_450---gt: [ True, -40, 79, 85]---predictions: [1.00, -43, 81, 86]
name: suv_-40_20_0_40_40_240_80_400---gt: [ True, -40, 78, 56]---predictions: [0.99, -40, 73, 56]
name: sedan4door_0_20_-20_20_20_240_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_20_0_40_0_200_20_400---gt: [ False, -20, 117, 69]---predictions: [0.00, -20, 117, 70]
name: hatchback_-40_40_-40_0_0_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-40_20_-20_0_40_360_40_400---gt: [ True, -40, 106, 128]---predictions: [0.98, -42, 109, 129]
name: sedan2door_-20_20_-20_0_40_360_20_450---gt: [ True, -20, 107, 95]---predictions: [1.00, -19, 114, 96]
name: hatchback_0_40_-20_40_20_80_40_400---gt: [ True, 0, 139, 86]---predictions: [1.00, -1, 143, 86]
name: suv_-40_0_-20_40_20_200_60_400---gt: [ True, -40, 108, 37]---predictions: [1.00, -41, 106, 38]
name: hatchback_0_0_-20_40_0_320_20_400---gt: [ True, 0, 88, 84]---predictions: [1.00, 0, 92, 84]
name: sedan2door_0_0_-40_20_20_40_60_400---gt: [ True, 0, 126, 119]---predictions: [1.00, 0, 127, 119]
name: suv_0_0_-20_20_0_200_80_400---gt: [ True, 0, 126, 49]---predictions: [1.00, 0, 117, 49]
name: hatchback_-20_0_-20_40_0_360_40_450---gt: [ True, -20, 100, 110]---predictions: [1.00, -20, 98, 110]
name: sedan2door_-40_0_0_0_0_280_60_400---gt: [ True, -40, 67, 93]---predictions: [0.99, -42, 69, 94]
name: hybrid_-40_40_0_40_0_0_60_450---gt: [ True, -40, 105, 136]---predictions: [0.99, -40, 107, 137]
name: sedan4door_0_0_-40_20_20_160_60_450---gt: [ True, 0, 123, 69]---predictions: [1.00, 0, 134, 69]
name: hybrid_0_20_-40_20_40_280_20_400---gt: [ True, 0, 85, 82]---predictions: [1.00, -1, 88, 82]
name: sedan4door_0_0_-40_20_40_0_20_400---gt: [ True, 0, 100, 86]---predictions: [1.00, -1, 92, 86]
name: hatchback_-20_20_0_20_20_40_60_450---gt: [ True, -20, 123, 123]---predictions: [1.00, -19, 120, 124]
name: hatchback_-40_0_-40_0_40_80_60_450---gt: [ True, -40, 144, 110]---predictions: [0.99, -39, 143, 111]
name: suv_0_40_0_0_20_320_60_450---gt: [ True, 0, 87, 110]---predictions: [1.00, 0, 85, 110]
name: sedan4door_0_40_-20_20_20_40_60_450---gt: [ True, 0, 120, 119]---predictions: [1.00, -1, 121, 119]
name: hybrid_-40_0_-40_0_20_40_60_400---gt: [ True, -40, 135, 131]---predictions: [0.98, -41, 140, 131]
name: hatchback_0_0_-20_40_40_360_20_450---gt: [ True, 0, 101, 89]---predictions: [1.00, 0, 102, 89]
name: suv_-40_40_-20_20_0_0_60_400---gt: [ True, -40, 95, 147]---predictions: [0.99, -41, 99, 147]
name: sedan4door_-20_20_0_0_40_360_80_400---gt: [ True, -20, 103, 153]---predictions: [0.99, -20, 102, 153]
name: sedan4door_-20_40_-40_40_20_360_60_400---gt: [ True, -20, 102, 137]---predictions: [1.00, -20, 102, 138]
name: hybrid_-20_0_-20_40_20_160_40_400---gt: [ False, -20, 123, 53]---predictions: [0.00, -20, 124, 53]
name: suv_-20_40_0_40_0_160_20_400---gt: [ False, -20, 123, 63]---predictions: [0.00, -20, 124, 63]
name: suv_-40_0_-40_0_40_40_60_450---gt: [ True, -40, 130, 136]---predictions: [0.99, -41, 134, 136]
name: hatchback_0_20_-40_20_0_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-20_0_-20_40_20_320_40_400---gt: [ True, -20, 80, 106]---predictions: [1.00, -19, 80, 107]
name: sedan4door_-40_20_0_20_20_280_40_400---gt: [ True, -40, 71, 87]---predictions: [0.99, -43, 64, 88]
name: hatchback_-20_40_-40_20_20_280_40_450---gt: [ True, -20, 85, 84]---predictions: [1.00, -21, 85, 84]
name: suv_-40_40_0_40_20_280_60_450---gt: [ True, -40, 72, 87]---predictions: [0.99, -42, 69, 88]
name: hybrid_-40_0_-40_20_40_200_60_450---gt: [ True, -40, 107, 55]---predictions: [1.00, -42, 108, 55]
name: sedan2door_-20_0_0_0_20_320_80_450---gt: [ True, -20, 87, 135]---predictions: [1.00, -20, 87, 135]
name: sedan2door_-40_20_0_20_40_80_80_400---gt: [ True, -40, 156, 123]---predictions: [1.00, -41, 162, 123]
name: hybrid_0_20_0_0_40_120_80_450---gt: [ True, 0, 133, 94]---predictions: [1.00, -1, 129, 95]
name: hybrid_-40_0_-40_0_0_120_20_400---gt: [ False, -40, 140, 61]---predictions: [0.00, -40, 140, 62]
name: suv_-40_40_-20_20_20_120_60_400---gt: [ True, -40, 158, 72]---predictions: [0.99, -40, 165, 72]
name: hatchback_-20_40_-20_20_40_320_80_450---gt: [ True, -20, 83, 124]---predictions: [1.00, -21, 87, 124]
name: hybrid_-40_0_0_20_20_120_60_400---gt: [ True, -40, 148, 70]---predictions: [1.00, -40, 147, 70]
name: suv_-40_0_-40_40_40_120_80_400---gt: [ True, -40, 159, 86]---predictions: [1.00, -43, 165, 87]
name: sedan4door_-40_20_-20_20_40_200_80_450---gt: [ True, -40, 108, 58]---predictions: [0.99, -40, 113, 58]
name: hybrid_0_0_0_20_20_80_80_400---gt: [ True, 0, 137, 114]---predictions: [1.00, 0, 136, 114]
name: suv_0_0_-40_40_20_280_80_450---gt: [ True, 0, 81, 95]---predictions: [1.00, -1, 71, 96]
name: hybrid_-40_20_0_20_0_120_60_400---gt: [ True, -40, 148, 70]---predictions: [1.00, -40, 150, 70]
name: sedan4door_-20_20_-20_20_0_240_40_450---gt: [ False, -20, 89, 70]---predictions: [0.00, -20, 90, 70]
name: hatchback_0_40_-40_20_40_120_60_400---gt: [ True, 0, 142, 81]---predictions: [1.00, -1, 150, 82]
name: hatchback_-40_20_-40_20_20_240_40_450---gt: [ False, -40, 90, 68]---predictions: [0.00, -40, 91, 68]
name: suv_0_0_-20_20_0_200_60_450---gt: [ True, 0, 120, 53]---predictions: [1.00, 0, 121, 54]
name: hatchback_-40_40_-40_20_20_320_20_450---gt: [ True, -40, 79, 91]---predictions: [1.00, -40, 78, 91]
name: hatchback_-20_40_0_0_0_360_20_450---gt: [ True, -20, 101, 91]---predictions: [1.00, -16, 99, 92]
name: hybrid_-20_20_-20_20_20_200_60_400---gt: [ True, -20, 105, 52]---predictions: [1.00, -20, 103, 52]
name: suv_-20_0_0_20_40_240_60_450---gt: [ True, -20, 88, 66]---predictions: [1.00, -20, 91, 67]
name: sedan4door_-20_0_-20_40_0_120_20_400---gt: [ False, -20, 140, 67]---predictions: [0.00, -20, 141, 68]
name: sedan4door_-40_0_0_40_20_200_40_400---gt: [ False, -40, 107, 52]---predictions: [0.00, -40, 107, 52]
name: sedan2door_-40_40_-40_0_40_0_20_400---gt: [ True, -40, 105, 97]---predictions: [0.99, -42, 107, 97]
name: suv_0_0_-20_40_40_80_60_400---gt: [ True, 0, 144, 102]---predictions: [1.00, 0, 146, 103]
name: sedan4door_-20_40_-20_40_20_40_40_450---gt: [ True, -20, 124, 108]---predictions: [1.00, -20, 123, 109]
