name: sedan4door_0_15_-8_35_20_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, -1, 102, 65]
name: hybrid_-20_23_-8_10_20_140_60_420---gt: [ True, -20, 133, 64]---predictions: [0.97, -24, 132, 64]
name: hatchback_0_15_-30_10_20_20_30_420---gt: [ True, 0, 108, 95]---predictions: [1.00, -3, 116, 95]
name: hatchback_-40_23_-30_35_15_20_30_420---gt: [ True, -40, 112, 105]---predictions: [0.99, -31, 107, 105]
name: sedan2door_-40_15_-8_10_20_80_60_420---gt: [ True, -40, 152, 108]---predictions: [0.99, -39, 153, 108]
name: suv_-40_45_-8_10_20_80_30_420---gt: [ True, -40, 150, 86]---predictions: [1.00, -40, 153, 87]
name: hatchback_-20_15_-30_35_15_230_30_420---gt: [ False, -20, 99, 71]---predictions: [0.01, -20, 99, 72]
name: hatchback_-20_15_-8_35_20_140_30_420---gt: [ False, -20, 135, 65]---predictions: [0.00, -20, 136, 66]
name: suv_0_23_-30_10_20_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, 0, 101, 49]
name: hybrid_-20_45_-8_10_15_230_60_420---gt: [ True, -20, 93, 67]---predictions: [0.98, -12, 100, 68]
name: hatchback_0_23_-8_10_20_20_60_420---gt: [ True, 0, 109, 119]---predictions: [1.00, -1, 96, 119]
name: suv_0_23_-8_10_20_80_30_420---gt: [ True, 0, 140, 77]---predictions: [0.99, -3, 138, 77]
name: suv_0_23_-8_10_20_20_60_420---gt: [ True, 0, 109, 121]---predictions: [1.00, -6, 116, 122]
name: hybrid_-40_45_-30_35_15_80_30_420---gt: [ True, -40, 145, 88]---predictions: [0.99, -44, 148, 89]
name: sedan4door_-20_45_-8_10_20_230_60_420---gt: [ True, -20, 92, 66]---predictions: [0.99, -20, 103, 67]
name: sedan2door_-20_45_-30_10_15_140_30_420---gt: [ False, -20, 141, 72]---predictions: [0.00, -20, 142, 72]
name: sedan4door_0_23_-8_10_15_20_60_420---gt: [ True, 0, 111, 121]---predictions: [1.00, -4, 114, 122]
name: sedan2door_0_23_-8_10_20_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, 0, 137, 102]
name: hybrid_0_23_-8_35_15_20_30_420---gt: [ True, 0, 114, 92]---predictions: [1.00, 0, 127, 93]
name: hybrid_0_23_-30_35_20_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-20_23_-30_10_20_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -29, 121, 132]
name: hybrid_-40_45_-30_10_20_140_60_420---gt: [ True, -40, 138, 61]---predictions: [0.98, -35, 139, 62]
name: sedan4door_0_45_-8_10_15_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -1, 151, 104]
name: sedan4door_0_23_-30_10_15_80_30_420---gt: [ True, 0, 136, 83]---predictions: [0.99, -5, 130, 84]
name: sedan4door_0_15_-8_10_15_80_30_420---gt: [ True, 0, 136, 83]---predictions: [1.00, -2, 131, 84]
name: hatchback_0_23_-30_35_20_80_30_420---gt: [ True, 0, 136, 81]---predictions: [0.98, -10, 135, 82]
name: sedan2door_-20_15_-30_35_15_20_60_420---gt: [ True, -20, 121, 132]---predictions: [1.00, -28, 124, 133]
name: sedan2door_-40_23_-30_10_20_230_60_420---gt: [ True, -40, 88, 64]---predictions: [1.00, -38, 93, 64]
name: suv_-40_45_-8_10_15_80_60_420---gt: [ True, -40, 154, 110]---predictions: [0.99, -37, 160, 110]
name: hybrid_-40_23_-30_10_20_80_60_420---gt: [ True, -40, 148, 105]---predictions: [1.00, -38, 152, 105]
name: hatchback_-40_15_-30_10_15_230_60_420---gt: [ True, -40, 93, 63]---predictions: [0.99, -35, 93, 63]
name: sedan4door_0_15_-8_10_15_140_30_420---gt: [ False, 0, 141, 74]---predictions: [0.00, 0, 141, 74]
name: hatchback_-20_15_-8_10_15_140_30_420---gt: [ False, -20, 135, 65]---predictions: [0.00, -20, 136, 66]
name: hatchback_-20_23_-30_35_15_20_30_420---gt: [ True, -20, 112, 97]---predictions: [0.99, -22, 110, 98]
name: sedan2door_-20_45_-30_10_20_140_60_420---gt: [ True, -20, 136, 72]---predictions: [0.96, -21, 129, 73]
name: sedan4door_-40_23_-8_10_15_80_60_420---gt: [ True, -40, 150, 112]---predictions: [0.99, -40, 156, 112]
name: sedan4door_0_15_-8_10_15_20_30_420---gt: [ True, 0, 109, 97]---predictions: [1.00, 0, 122, 97]
name: suv_0_23_-30_10_15_80_60_420---gt: [ True, 0, 142, 103]---predictions: [1.00, -1, 153, 103]
name: hatchback_0_23_-8_35_20_140_30_420---gt: [ False, 0, 144, 73]---predictions: [0.00, 0, 145, 73]
name: suv_0_45_-30_10_15_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, 0, 99, 49]
name: hybrid_-40_23_-30_10_20_20_30_420---gt: [ True, -40, 118, 102]---predictions: [0.99, -27, 123, 102]
name: sedan2door_0_23_-30_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_23_-8_35_20_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.96, -21, 127, 69]
name: sedan4door_-40_45_-8_35_20_20_60_420---gt: [ True, -40, 117, 148]---predictions: [1.00, -33, 119, 149]
name: sedan2door_0_15_-8_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_0_23_-30_10_15_80_30_420---gt: [ True, 0, 136, 81]---predictions: [0.99, -8, 128, 82]
name: sedan2door_0_45_-30_35_20_140_60_420---gt: [ True, 0, 143, 78]---predictions: [0.98, -6, 130, 78]
name: hybrid_-20_45_-30_35_15_140_60_420---gt: [ True, -20, 133, 64]---predictions: [0.92, -28, 132, 64]
name: sedan2door_-40_45_-30_35_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-40_45_-30_35_15_20_60_420---gt: [ True, -40, 115, 148]---predictions: [1.00, -29, 116, 149]
name: suv_-20_15_-30_35_20_230_30_420---gt: [ False, -20, 107, 74]---predictions: [0.00, -20, 108, 74]
name: sedan4door_0_45_-8_35_15_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -1, 150, 104]
name: hatchback_-20_15_-30_35_15_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.98, -22, 131, 69]
name: hybrid_-20_45_-8_35_15_230_30_420---gt: [ False, -20, 89, 70]---predictions: [0.00, -20, 90, 71]
name: hatchback_0_23_-8_10_15_140_60_420---gt: [ True, 0, 135, 74]---predictions: [0.99, -5, 131, 74]
name: hatchback_-40_15_-8_35_20_80_30_420---gt: [ True, -40, 144, 91]---predictions: [0.95, -42, 148, 91]
name: sedan2door_0_45_-30_35_20_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, -1, 145, 102]
name: hatchback_-40_15_-30_35_20_140_30_420---gt: [ False, -40, 141, 65]---predictions: [0.00, -40, 141, 66]
name: suv_0_23_-8_35_15_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, 0, 98, 49]
name: hatchback_-40_15_-30_10_15_20_60_420---gt: [ True, -40, 113, 141]---predictions: [1.00, -28, 113, 142]
name: sedan4door_-20_45_-30_35_15_230_60_420---gt: [ True, -20, 92, 65]---predictions: [1.00, -24, 97, 66]
name: suv_-20_15_-30_10_15_230_60_420---gt: [ True, -20, 91, 56]---predictions: [0.99, -12, 95, 56]
name: hybrid_0_15_-8_35_20_230_60_420---gt: [ True, 0, 96, 64]---predictions: [0.95, -1, 110, 65]
name: hatchback_0_15_-30_35_15_230_60_420---gt: [ True, 0, 100, 62]---predictions: [1.00, -5, 105, 62]
name: sedan2door_-40_45_-8_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-40_45_-30_35_20_80_60_420---gt: [ True, -40, 150, 112]---predictions: [0.99, -41, 156, 112]
name: suv_-40_23_-8_35_15_80_30_420---gt: [ True, -40, 150, 86]---predictions: [0.99, -39, 157, 87]
name: hatchback_-40_45_-8_35_15_230_30_420---gt: [ False, -40, 96, 70]---predictions: [0.01, -40, 97, 71]
name: sedan4door_-40_23_-8_35_15_80_60_420---gt: [ True, -40, 150, 112]---predictions: [0.99, -40, 158, 112]
name: sedan2door_-40_23_-8_10_15_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -27, 127, 111]
name: hatchback_0_23_-8_35_20_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, 0, 143, 104]
name: suv_-20_45_-8_35_15_20_30_420---gt: [ True, -20, 112, 93]---predictions: [0.99, -24, 102, 94]
name: hatchback_-40_45_-8_10_15_230_60_420---gt: [ True, -40, 93, 63]---predictions: [1.00, -37, 94, 63]
name: hybrid_0_45_-30_10_20_80_30_420---gt: [ True, 0, 133, 77]---predictions: [1.00, -2, 129, 77]
name: sedan2door_-40_23_-8_10_20_20_30_420---gt: [ True, -40, 122, 111]---predictions: [0.99, -27, 127, 111]
name: sedan2door_0_45_-30_10_20_140_30_420---gt: [ False, 0, 140, 72]---predictions: [0.00, 0, 140, 72]
name: suv_-40_15_-8_10_20_20_30_420---gt: [ True, -40, 114, 102]---predictions: [0.99, -34, 108, 102]
name: sedan2door_0_23_-30_10_15_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, 0, 136, 102]
name: hatchback_0_23_-30_10_20_80_30_420---gt: [ True, 0, 136, 81]---predictions: [0.99, -8, 127, 82]
name: suv_-20_15_-30_35_15_230_60_420---gt: [ True, -20, 91, 56]---predictions: [1.00, -11, 93, 56]
name: hybrid_-20_45_-30_35_20_80_60_420---gt: [ True, -20, 142, 99]---predictions: [1.00, -19, 142, 99]
name: hybrid_-40_15_-8_10_20_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.96, -28, 103, 65]
name: hybrid_-40_15_-30_10_20_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.96, -28, 103, 65]
name: hatchback_0_23_-30_35_15_140_60_420---gt: [ True, 0, 135, 74]---predictions: [0.99, -7, 133, 74]
name: sedan4door_0_15_-30_10_20_140_30_420---gt: [ False, 0, 141, 74]---predictions: [0.00, 0, 141, 74]
name: sedan4door_-40_23_-8_35_15_20_60_420---gt: [ True, -40, 117, 148]---predictions: [1.00, -33, 121, 149]
name: sedan2door_0_45_-8_10_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-20_15_-8_35_20_140_30_420---gt: [ False, -20, 141, 72]---predictions: [0.00, -20, 142, 72]
name: hybrid_-40_23_-30_10_15_80_30_420---gt: [ True, -40, 145, 88]---predictions: [0.98, -42, 145, 89]
name: hatchback_-40_15_-30_35_20_230_60_420---gt: [ True, -40, 93, 63]---predictions: [0.99, -37, 94, 63]
name: suv_0_45_-8_35_15_80_30_420---gt: [ True, 0, 140, 77]---predictions: [1.00, -4, 145, 77]
name: hatchback_0_45_-30_35_15_230_30_420---gt: [ False, 0, 108, 81]---predictions: [0.00, 0, 108, 81]
name: hatchback_-40_15_-30_35_20_80_60_420---gt: [ True, -40, 147, 110]---predictions: [1.00, -38, 157, 110]
name: hatchback_-40_15_-8_35_20_80_60_420---gt: [ True, -40, 147, 110]---predictions: [1.00, -37, 157, 110]
name: sedan2door_0_15_-8_10_15_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, 0, 124, 99]
name: suv_-40_45_-30_35_15_20_30_420---gt: [ True, -40, 114, 102]---predictions: [0.99, -32, 109, 102]
name: hybrid_0_23_-8_35_15_80_30_420---gt: [ True, 0, 133, 77]---predictions: [1.00, -2, 128, 77]
name: sedan4door_-40_15_-8_10_15_230_60_420---gt: [ True, -40, 89, 63]---predictions: [0.99, -33, 94, 64]
name: suv_-20_15_-8_10_15_80_30_420---gt: [ True, -20, 144, 84]---predictions: [0.99, -19, 149, 84]
name: hybrid_-40_45_-8_10_20_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: suv_-20_23_-8_35_20_140_30_420---gt: [ False, -20, 136, 58]---predictions: [0.00, -20, 136, 59]
name: hybrid_-20_45_-8_35_20_20_30_420---gt: [ True, -20, 116, 94]---predictions: [0.99, -23, 131, 95]
name: sedan4door_-20_45_-8_10_15_140_30_420---gt: [ False, -20, 133, 66]---predictions: [0.00, -20, 133, 66]
name: sedan4door_-20_45_-30_10_20_80_30_420---gt: [ True, -20, 142, 89]---predictions: [0.99, -20, 134, 90]
name: hybrid_-40_23_-30_35_15_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.96, -36, 101, 65]
name: sedan2door_0_45_-8_35_15_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, -1, 143, 102]
name: sedan4door_0_45_-8_35_20_20_30_420---gt: [ True, 0, 109, 97]---predictions: [1.00, 0, 122, 97]
name: hatchback_-20_15_-8_35_20_230_60_420---gt: [ True, -20, 95, 63]---predictions: [1.00, -12, 98, 63]
name: hybrid_-40_45_-30_10_15_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: hatchback_0_15_-30_35_20_230_30_420---gt: [ False, 0, 108, 81]---predictions: [0.01, 0, 108, 81]
name: hatchback_0_15_-30_10_15_140_60_420---gt: [ True, 0, 135, 74]---predictions: [0.99, -7, 133, 74]
name: hybrid_0_23_-30_35_20_230_60_420---gt: [ True, 0, 96, 64]---predictions: [0.95, -1, 109, 65]
name: hatchback_0_23_-30_35_15_20_60_420---gt: [ True, 0, 109, 119]---predictions: [1.00, -5, 106, 119]
name: sedan2door_-20_23_-8_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-40_15_-8_35_20_80_30_420---gt: [ True, -40, 145, 88]---predictions: [0.98, -42, 144, 89]
name: hatchback_-40_23_-30_35_20_140_30_420---gt: [ False, -40, 141, 65]---predictions: [0.00, -40, 141, 66]
name: hybrid_-40_45_-30_35_15_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.97, -34, 102, 65]
name: sedan2door_0_15_-30_35_20_230_60_420---gt: [ True, 0, 101, 58]---predictions: [1.00, 0, 111, 59]
name: sedan2door_0_23_-30_35_20_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, -1, 127, 99]
name: suv_-40_23_-30_35_15_140_30_420---gt: [ False, -40, 142, 59]---predictions: [0.00, -40, 142, 59]
name: sedan2door_-40_15_-8_10_15_140_60_420---gt: [ True, -40, 143, 70]---predictions: [0.96, -37, 136, 70]
name: sedan4door_-20_15_-8_10_20_230_30_420---gt: [ False, -20, 95, 71]---predictions: [0.00, -20, 96, 71]
name: hatchback_0_23_-8_10_20_80_30_420---gt: [ True, 0, 136, 81]---predictions: [1.00, -3, 126, 82]
name: hybrid_-20_15_-8_35_20_140_60_420---gt: [ True, -20, 133, 64]---predictions: [0.97, -19, 132, 64]
name: suv_-40_23_-8_10_20_80_30_420---gt: [ True, -40, 150, 86]---predictions: [0.99, -39, 153, 87]
name: hybrid_0_23_-8_35_20_140_60_420---gt: [ True, 0, 129, 69]---predictions: [0.99, -2, 121, 69]
name: sedan4door_-20_15_-30_10_20_140_30_420---gt: [ False, -20, 133, 66]---predictions: [0.00, -20, 133, 66]
name: hybrid_-40_45_-8_10_15_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: suv_-20_45_-30_35_15_140_60_420---gt: [ True, -20, 141, 61]---predictions: [0.97, -31, 133, 62]
name: suv_0_45_-8_35_15_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, 0, 101, 49]
name: hatchback_-20_45_-30_10_20_20_30_420---gt: [ True, -20, 112, 97]---predictions: [0.99, -28, 110, 98]
name: hatchback_-40_45_-30_35_15_80_60_420---gt: [ True, -40, 147, 110]---predictions: [1.00, -37, 155, 110]
name: sedan4door_-20_45_-30_35_20_140_30_420---gt: [ False, -20, 133, 66]---predictions: [0.00, -20, 133, 66]
name: suv_-40_15_-8_10_15_20_60_420---gt: [ True, -40, 115, 148]---predictions: [1.00, -33, 117, 149]
name: hybrid_-20_15_-30_10_15_140_30_420---gt: [ False, -20, 129, 60]---predictions: [0.00, -20, 129, 60]
name: sedan4door_0_45_-8_35_15_140_60_420---gt: [ True, 0, 131, 70]---predictions: [0.96, -4, 128, 71]
name: sedan2door_-40_23_-8_35_20_140_30_420---gt: [ False, -40, 142, 72]---predictions: [0.00, -40, 143, 72]
name: sedan2door_0_15_-30_10_15_20_60_420---gt: [ True, 0, 115, 122]---predictions: [1.00, -3, 105, 122]
name: sedan2door_0_23_-8_35_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_0_45_-8_10_15_20_60_420---gt: [ True, 0, 111, 121]---predictions: [1.00, -5, 109, 122]
name: suv_0_45_-30_35_15_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, -1, 98, 49]
name: suv_-40_15_-30_10_20_20_30_420---gt: [ True, -40, 114, 102]---predictions: [0.99, -33, 103, 102]
name: suv_-20_23_-8_35_20_20_60_420---gt: [ True, -20, 113, 132]---predictions: [1.00, -26, 126, 132]
name: sedan4door_-20_23_-30_35_20_230_60_420---gt: [ True, -20, 92, 65]---predictions: [1.00, -25, 97, 66]
name: hybrid_-40_15_-8_35_20_20_60_420---gt: [ True, -40, 119, 140]---predictions: [0.99, -31, 120, 140]
name: suv_-40_23_-30_35_15_20_30_420---gt: [ True, -40, 114, 102]---predictions: [0.99, -31, 104, 102]
name: suv_-20_45_-30_10_20_20_30_420---gt: [ True, -20, 112, 93]---predictions: [1.00, -22, 106, 94]
name: hybrid_-20_23_-30_35_20_80_60_420---gt: [ True, -20, 142, 99]---predictions: [1.00, -17, 143, 99]
name: hybrid_-40_23_-30_10_20_140_60_420---gt: [ True, -40, 138, 61]---predictions: [0.99, -31, 142, 62]
name: suv_0_45_-8_10_15_80_60_420---gt: [ True, 0, 142, 103]---predictions: [1.00, -1, 151, 103]
name: suv_-40_15_-30_10_20_230_30_420---gt: [ False, -40, 94, 64]---predictions: [0.00, -40, 95, 65]
name: hybrid_-40_23_-8_10_15_140_60_420---gt: [ True, -40, 138, 61]---predictions: [0.99, -31, 144, 62]
name: hatchback_0_45_-8_10_15_20_60_420---gt: [ True, 0, 109, 119]---predictions: [1.00, -2, 101, 119]
name: sedan4door_-40_45_-8_35_15_230_60_420---gt: [ True, -40, 89, 63]---predictions: [1.00, -37, 94, 64]
name: sedan2door_-40_23_-8_35_15_140_60_420---gt: [ True, -40, 143, 70]---predictions: [0.97, -38, 136, 70]
name: sedan4door_-20_23_-8_10_15_230_30_420---gt: [ False, -20, 95, 71]---predictions: [0.00, -20, 96, 71]
name: hatchback_-40_23_-8_10_15_230_30_420---gt: [ False, -40, 96, 70]---predictions: [0.00, -40, 96, 71]
name: sedan2door_-40_45_-30_10_15_230_60_420---gt: [ True, -40, 88, 64]---predictions: [1.00, -34, 92, 64]
name: sedan2door_-20_23_-30_35_15_80_30_420---gt: [ True, -20, 143, 90]---predictions: [1.00, -21, 142, 90]
name: hatchback_0_45_-8_35_15_140_30_420---gt: [ False, 0, 144, 73]---predictions: [0.00, 0, 145, 73]
name: hatchback_-20_23_-30_35_20_140_30_420---gt: [ False, -20, 135, 65]---predictions: [0.00, -20, 136, 66]
name: sedan2door_-40_15_-8_10_20_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -25, 125, 111]
name: sedan2door_-40_23_-30_10_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-20_23_-8_10_15_140_30_420---gt: [ False, -20, 129, 60]---predictions: [0.00, -20, 129, 60]
name: suv_0_23_-30_35_15_140_60_420---gt: [ True, 0, 148, 75]---predictions: [0.94, -13, 128, 75]
name: suv_0_15_-30_10_15_80_30_420---gt: [ True, 0, 140, 77]---predictions: [0.99, -7, 142, 77]
name: suv_-40_15_-30_10_15_80_60_420---gt: [ True, -40, 154, 110]---predictions: [0.99, -36, 153, 110]
name: hybrid_-20_45_-8_35_20_20_60_420---gt: [ True, -20, 117, 125]---predictions: [1.00, -27, 127, 126]
name: hatchback_-20_15_-30_10_15_80_30_420---gt: [ True, -20, 139, 88]---predictions: [0.94, -29, 140, 88]
name: suv_-20_15_-8_10_20_230_60_420---gt: [ True, -20, 91, 56]---predictions: [0.99, -4, 94, 56]
name: sedan4door_-40_15_-8_10_20_80_30_420---gt: [ True, -40, 148, 92]---predictions: [0.99, -39, 140, 93]
name: sedan4door_-20_23_-30_35_15_140_60_420---gt: [ True, -20, 136, 67]---predictions: [0.88, -29, 126, 68]
name: hybrid_0_45_-30_35_20_80_60_420---gt: [ True, 0, 135, 97]---predictions: [1.00, -1, 148, 98]
name: hatchback_-20_15_-8_35_15_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.98, -20, 127, 69]
name: hatchback_-20_45_-30_10_20_230_60_420---gt: [ True, -20, 95, 63]---predictions: [1.00, -19, 101, 63]
name: sedan4door_-20_45_-30_10_15_230_30_420---gt: [ False, -20, 95, 71]---predictions: [0.00, -20, 96, 71]
name: sedan2door_0_23_-8_35_15_140_30_420---gt: [ False, 0, 140, 72]---predictions: [0.00, 0, 140, 72]
name: sedan2door_-20_15_-8_35_15_140_60_420---gt: [ True, -20, 136, 72]---predictions: [0.89, -20, 126, 73]
name: sedan2door_0_45_-30_10_15_140_60_420---gt: [ True, 0, 143, 78]---predictions: [0.98, -6, 131, 78]
name: hybrid_-40_45_-8_10_20_140_60_420---gt: [ True, -40, 138, 61]---predictions: [0.98, -34, 139, 62]
name: hybrid_0_45_-8_35_15_80_60_420---gt: [ True, 0, 135, 97]---predictions: [1.00, -1, 146, 98]
name: sedan2door_-20_15_-30_10_15_20_60_420---gt: [ True, -20, 121, 132]---predictions: [1.00, -28, 123, 133]
name: sedan2door_-20_45_-30_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_0_15_-8_10_20_80_60_420---gt: [ True, 0, 142, 103]---predictions: [1.00, 0, 150, 103]
name: sedan4door_0_23_-8_10_20_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -2, 145, 104]
name: suv_0_15_-8_35_15_230_30_420---gt: [ False, 0, 108, 74]---predictions: [0.00, 0, 108, 74]
name: hybrid_-40_45_-8_35_15_20_60_420---gt: [ True, -40, 119, 140]---predictions: [1.00, -35, 122, 140]
name: hybrid_-20_23_-30_10_20_20_30_420---gt: [ True, -20, 116, 94]---predictions: [0.99, -19, 132, 95]
name: hybrid_0_15_-30_10_20_20_30_420---gt: [ True, 0, 114, 92]---predictions: [1.00, 0, 126, 93]
name: hatchback_-20_15_-8_10_20_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.97, -22, 131, 69]
name: sedan4door_0_23_-8_35_15_230_30_420---gt: [ False, 0, 106, 82]---predictions: [0.00, 0, 107, 82]
name: sedan4door_-40_45_-30_10_15_140_60_420---gt: [ True, -40, 144, 65]---predictions: [0.96, -42, 142, 66]
name: hatchback_-40_23_-30_35_15_230_60_420---gt: [ True, -40, 93, 63]---predictions: [0.99, -38, 97, 63]
name: sedan4door_-40_45_-8_10_20_20_30_420---gt: [ True, -40, 116, 109]---predictions: [0.99, -28, 116, 109]
name: sedan4door_0_45_-30_10_15_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -4, 148, 104]
name: sedan2door_-40_45_-30_10_15_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -29, 126, 111]
name: sedan4door_0_23_-30_35_20_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, -3, 96, 65]
name: suv_0_15_-8_10_15_140_30_420---gt: [ False, 0, 144, 64]---predictions: [0.00, 0, 144, 65]
name: hatchback_-20_15_-30_10_15_230_60_420---gt: [ True, -20, 95, 63]---predictions: [1.00, -18, 100, 63]
name: sedan2door_-20_15_-30_35_20_80_60_420---gt: [ True, -20, 145, 102]---predictions: [0.98, -15, 144, 103]
name: sedan4door_0_45_-30_35_20_80_30_420---gt: [ True, 0, 136, 83]---predictions: [0.99, -9, 131, 84]
name: hybrid_0_23_-8_10_15_20_30_420---gt: [ True, 0, 114, 92]---predictions: [1.00, 0, 128, 93]
name: hybrid_-20_45_-30_10_15_20_60_420---gt: [ True, -20, 117, 125]---predictions: [1.00, -27, 127, 126]
name: sedan4door_-20_45_-30_10_20_20_30_420---gt: [ True, -20, 114, 99]---predictions: [0.99, -22, 117, 100]
name: suv_-20_15_-8_35_20_20_30_420---gt: [ True, -20, 112, 93]---predictions: [0.99, -21, 106, 94]
name: suv_-20_15_-8_35_15_80_60_420---gt: [ True, -20, 145, 104]---predictions: [1.00, -15, 146, 105]
name: sedan4door_-20_23_-8_10_15_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -30, 125, 132]
name: hybrid_-40_15_-30_35_20_80_60_420---gt: [ True, -40, 148, 105]---predictions: [0.99, -37, 150, 105]
name: sedan4door_-20_15_-8_10_15_80_30_420---gt: [ True, -20, 142, 89]---predictions: [0.99, -21, 135, 90]
name: hatchback_-20_45_-8_10_15_230_30_420---gt: [ False, -20, 98, 71]---predictions: [0.00, -20, 98, 72]
name: sedan4door_-20_15_-30_10_15_20_30_420---gt: [ True, -20, 114, 99]---predictions: [0.99, -21, 115, 100]
name: hatchback_-20_15_-30_10_20_20_30_420---gt: [ True, -20, 112, 97]---predictions: [0.99, -25, 110, 98]
name: sedan4door_-40_15_-30_35_20_80_30_420---gt: [ True, -40, 148, 92]---predictions: [0.99, -42, 139, 93]
name: suv_-40_15_-30_10_15_230_30_420---gt: [ False, -40, 94, 64]---predictions: [0.00, -40, 95, 65]
name: suv_-20_45_-30_10_20_140_60_420---gt: [ True, -20, 141, 61]---predictions: [0.98, -33, 131, 62]
name: hatchback_-40_45_-8_35_15_20_60_420---gt: [ True, -40, 113, 141]---predictions: [1.00, -31, 117, 142]
name: sedan2door_0_23_-8_10_20_80_30_420---gt: [ True, 0, 137, 84]---predictions: [1.00, -4, 134, 84]
name: hybrid_-40_15_-30_35_15_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.97, -32, 100, 65]
name: sedan2door_0_15_-8_10_15_140_30_420---gt: [ False, 0, 140, 72]---predictions: [0.00, 0, 140, 72]
name: sedan2door_-20_45_-30_35_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_0_15_-8_35_20_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, 0, 144, 104]
name: sedan4door_-40_15_-30_10_20_140_60_420---gt: [ True, -40, 144, 65]---predictions: [0.97, -38, 140, 66]
name: hybrid_0_23_-30_35_15_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-20_15_-8_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_45_-30_10_15_80_30_420---gt: [ True, -20, 144, 84]---predictions: [0.99, -21, 146, 84]
name: hybrid_-20_23_-8_35_15_80_30_420---gt: [ True, -20, 140, 86]---predictions: [0.99, -21, 143, 87]
name: hatchback_0_23_-30_35_15_140_30_420---gt: [ False, 0, 144, 73]---predictions: [0.00, 0, 145, 73]
name: hybrid_-40_23_-8_10_20_20_30_420---gt: [ True, -40, 118, 102]---predictions: [0.99, -27, 123, 102]
name: sedan4door_-20_23_-30_35_20_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -26, 121, 132]
name: hatchback_-20_23_-8_10_15_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.97, -21, 133, 69]
